controller,time,psi,dpsi,u,action
ENTRO-CORE (Exponential),42.00000000000033,1.506235808722868,0.1694849665989041,0.22109115834920046,0.6689400465456703
ENTRO-CORE (Exponential),42.10000000000033,1.5183936230064723,0.12157814283604282,0.2213266084839352,0.6693295577777347
ENTRO-CORE (Exponential),42.20000000000033,1.5234051251391953,0.05011502132722995,0.22149527005314712,0.6696082972080273
ENTRO-CORE (Exponential),42.30000000000033,1.523633739458122,0.002286143189266454,0.22153811764835107,0.6696790720761241
ENTRO-CORE (Exponential),42.40000000000033,1.517997957872423,-0.05635781585699023,0.0,0.0
ENTRO-CORE (Exponential),42.500000000000334,1.5049588494543924,-0.13039108418030643,0.0,0.0
ENTRO-CORE (Exponential),42.600000000000335,1.4837465430049142,-0.2121230644947815,0.0,0.0
ENTRO-CORE (Exponential),42.70000000000034,1.455772201524358,-0.27974341480556164,0.0,0.0
ENTRO-CORE (Exponential),42.80000000000034,1.4234398643400707,-0.3233233718428715,0.0,0.0
ENTRO-CORE (Exponential),42.90000000000034,1.3844473845519654,-0.38992479788105316,0.0,0.0
ENTRO-CORE (Exponential),43.00000000000034,1.3386591519318976,-0.4578823262006785,0.0,0.0
ENTRO-CORE (Exponential),43.10000000000034,1.2866778201050757,-0.5198133182682192,0.0,0.0
ENTRO-CORE (Exponential),43.200000000000344,1.2293009938812387,-0.5737682622383703,0.0,0.0
ENTRO-CORE (Exponential),43.300000000000345,1.1688857999568922,-0.6041519392434654,0.0,0.0
ENTRO-CORE (Exponential),43.40000000000035,1.1050480409507852,-0.6383775900610706,0.0,0.0
ENTRO-CORE (Exponential),43.50000000000035,1.0369238598669839,-0.6812418108380132,0.0,0.0
ENTRO-CORE (Exponential),43.60000000000035,0.9648347775789939,-0.7208908228798997,0.0,0.0
ENTRO-CORE (Exponential),43.70000000000035,0.8885612816604959,-0.7627349591849809,0.0,0.0
ENTRO-CORE (Exponential),43.80000000000035,0.8111898072088859,-0.7737147445161,0.0,0.0
ENTRO-CORE (Exponential),43.900000000000354,0.7317807917298876,-0.7940901547899826,0.0,0.0
ENTRO-CORE (Exponential),44.000000000000355,0.6521864228646477,-0.7959436886524001,0.0,0.0
ENTRO-CORE (Exponential),44.10000000000036,0.5701383563816163,-0.8204806648303143,0.0,0.0
ENTRO-CORE (Exponential),44.20000000000036,0.4854187030798116,-0.8471965330180462,0.0,0.0
ENTRO-CORE (Exponential),44.30000000000036,0.40125554011757314,-0.8416316296223844,0.0,0.0
ENTRO-CORE (Exponential),44.40000000000036,0.3172941754098068,-0.8396136470776633,0.005172692569299808,0.025531868369176536
ENTRO-CORE (Exponential),44.50000000000036,0.2346851313807107,-0.826090440290961,0.0038790173550597995,0.019208212179606554
ENTRO-CORE (Exponential),44.600000000000364,0.152844940776794,-0.8184019060391668,0.0025972392932305244,0.012902239636405688
ENTRO-CORE (Exponential),44.700000000000365,0.07268365959061363,-0.8016128118618038,0.0013187122851042732,0.0065718715966403
ENTRO-CORE (Exponential),44.80000000000037,-0.005584631571215984,-0.7826829116182961,5.81088429004728e-05,0.00029050201061953107
ENTRO-CORE (Exponential),44.90000000000037,-0.08168975638987776,-0.7610512481866176,0.0,0.0
ENTRO-CORE (Exponential),45.00000000000037,-0.15512264386877866,-0.7343288747890092,0.0,0.0
ENTRO-CORE (Exponential),45.10000000000037,-0.22703143059292835,-0.7190878672414969,0.0,0.0
ENTRO-CORE (Exponential),45.20000000000037,-0.29593812832041855,-0.6890669772749016,0.0,0.0
ENTRO-CORE (Exponential),45.300000000000374,-0.3601018933527585,-0.6416376503233994,0.0,0.0
ENTRO-CORE (Exponential),45.400000000000375,-0.41985863049340255,-0.5975673714064402,0.0,0.0
ENTRO-CORE (Exponential),45.50000000000038,-0.47547505644121546,-0.556164259478129,0.0,0.0
ENTRO-CORE (Exponential),45.60000000000038,-0.5273273155974795,-0.5185225915626398,0.0,0.0
ENTRO-CORE (Exponential),45.70000000000038,-0.5756082629724217,-0.4828094737494225,0.0,0.0
ENTRO-CORE (Exponential),45.80000000000038,-0.6189513623165547,-0.4334309934413297,0.0,0.0
ENTRO-CORE (Exponential),45.90000000000038,-0.6588829211430999,-0.3993155882654518,0.0,0.0
ENTRO-CORE (Exponential),46.000000000000384,-0.695600207814226,-0.36717286671126115,0.0,0.0
ENTRO-CORE (Exponential),46.100000000000385,-0.7266832157217702,-0.3108300790754411,0.0,0.0
ENTRO-CORE (Exponential),46.20000000000039,-0.7534833406009431,-0.26800124879172893,0.0,0.0
ENTRO-CORE (Exponential),46.30000000000039,-0.7756354621302011,-0.2215212152925799,0.0,0.0
ENTRO-CORE (Exponential),46.40000000000039,-0.7935913967786654,-0.17955934648464364,0.0,0.0
ENTRO-CORE (Exponential),46.50000000000039,-0.8070555935938056,-0.1346419681514021,0.0,0.0
ENTRO-CORE (Exponential),46.60000000000039,-0.8141337317257761,-0.07078138131970393,0.0,0.0
ENTRO-CORE (Exponential),46.700000000000394,-0.815542491118414,-0.014087593926380107,0.0,0.0
ENTRO-CORE (Exponential),46.800000000000395,-0.8127439646440833,0.027985264743307814,0.032738936556679615,0.15099880300476065
ENTRO-CORE (Exponential),46.9000000000004,-0.7998558872545654,0.12888077389517955,0.5966910108686431,0.9493823553180017
ENTRO-CORE (Exponential),47.0000000000004,-0.7786985610526292,0.21157326201936072,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),47.1000000000004,-0.7477836686893721,0.3091489236325715,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),47.2000000000004,-0.7081777100101075,0.39605958679264563,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),47.3000000000004,-0.6597698426933561,0.48407867316751435,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),47.400000000000404,-0.6016216287385561,0.5814821395480011,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),47.500000000000405,-0.5361171602139357,0.655044685246203,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),47.600000000000406,-0.4631086176857875,0.7300854252814828,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),47.70000000000041,-0.38261069315258567,0.8049792453320179,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),47.80000000000041,-0.2968821900783572,0.8572850307422848,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),47.90000000000041,-0.20475548642092667,0.9212670365743051,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),48.00000000000041,-0.10770546455254744,0.9705002186837922,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),48.10000000000041,-0.007160391689502998,1.0054507286304444,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),48.200000000000415,0.09731802570299022,1.0447841739249322,0.5989080536595555,0.9499403642011578
ENTRO-CORE (Exponential),48.300000000000416,0.20348719572106147,1.0616917001807125,0.6004463727985889,0.9503239256894468
ENTRO-CORE (Exponential),48.40000000000042,0.31100512034067956,1.0751792461961809,0.6021108702779107,0.9507356385777503
ENTRO-CORE (Exponential),48.50000000000042,0.4209153586187398,1.0991023827806023,0.6037817437063207,0.9511454967036107
ENTRO-CORE (Exponential),48.60000000000042,0.5308555531064056,1.099401944876658,0.6054742781472111,0.9515571918730638
ENTRO-CORE (Exponential),48.70000000000042,0.6390921960664209,1.0823664296001527,0.6071514469679052,0.9519617271543945
ENTRO-CORE (Exponential),48.80000000000042,0.7424725293140207,1.033803332475999,0.20878705824346888,0.6479335318425221
ENTRO-CORE (Exponential),48.900000000000425,0.8406990999330773,0.9822657061905659,0.2103347778248068,0.6506475179084661
ENTRO-CORE (Exponential),49.000000000000426,0.9338667073687024,0.9316760743562496,0.21179215659084838,0.6531839597401237
ENTRO-CORE (Exponential),49.10000000000043,1.022673928588142,0.8880722121943962,0.21316257065988747,0.655552244551685
ENTRO-CORE (Exponential),49.20000000000043,1.1061230949219656,0.8344916633382349,0.21445803686617043,0.6577761364692594
ENTRO-CORE (Exponential),49.30000000000043,1.1843196833874539,0.7819658846548834,0.2156657165995438,0.6598363940022699
ENTRO-CORE (Exponential),49.40000000000043,1.25739073326205,0.7307104987459622,0.21678891206537582,0.6617413908852676
ENTRO-CORE (Exponential),49.50000000000043,1.3239672789943122,0.6657654573226233,0.21783108050530098,0.663499418739207
ENTRO-CORE (Exponential),49.600000000000435,1.383360171558755,0.5939289256444278,0.21877439593250203,0.6650828126519108
ENTRO-CORE (Exponential),49.700000000000436,1.4373953084745916,0.5403513691583681,0.21961092070288918,0.6664807197703531
ENTRO-CORE (Exponential),49.80000000000044,1.4833383131172428,0.45943004642651286,0.22036788624718062,0.667740646980062
ENTRO-CORE (Exponential),49.90000000000044,1.5214864038414626,0.3814809072421986,0.2210084234359524,0.6688030671325293
ENTRO-CORE (Exponential),50.00000000000044,1.55379452889399,0.3230812505252738,0.22153814379733283,0.669679115263901
ENTRO-CORE (Quadratic),0.0,1.0,0.2,0.0,0.0
ENTRO-CORE (Quadratic),0.1,1.0147507503378204,0.147507503378204,0.11412828753276745,0.013025266015162042
ENTRO-CORE (Quadratic),0.2,1.0293438778114148,0.14593127473594336,0.4143428865463474,0.1716800276315593
ENTRO-CORE (Quadratic),0.30000000000000004,1.0384753084115168,0.09131430600102122,0.2145549076887775,0.04603380841333983
ENTRO-CORE (Quadratic),0.4,1.0438108557470653,0.05335547335548503,0.21468742533905627,0.04609069059871286
ENTRO-CORE (Quadratic),0.5,1.046064109778156,0.02253254031090654,0.2147508915231109,0.04611794540997094
ENTRO-CORE (Quadratic),0.6,1.0465834311702018,0.005193213920458715,0.20824761333102115,0.043367068458066496
ENTRO-CORE (Quadratic),0.7,1.0412973175994895,-0.05286113570712336,0.05795783831277612,0.0033591110218898997
ENTRO-CORE (Quadratic),0.7999999999999999,1.0310501091252926,-0.10247208474196806,0.0,0.0
ENTRO-CORE (Quadratic),0.8999999999999999,1.0148011503479013,-0.16248958777391212,0.0,0.0
ENTRO-CORE (Quadratic),0.9999999999999999,0.99433798330931,-0.20463167038591246,0.0,0.0
ENTRO-CORE (Quadratic),1.0999999999999999,0.9686342022648119,-0.2570378104449816,0.0,0.0
ENTRO-CORE (Quadratic),1.2,0.937646495215179,-0.3098770704963293,0.0,0.0
ENTRO-CORE (Quadratic),1.3,0.9036113111933166,-0.3403518402186234,0.0,0.0
ENTRO-CORE (Quadratic),1.4000000000000001,0.8652377472954764,-0.38373563897840174,0.0,0.0
ENTRO-CORE (Quadratic),1.5000000000000002,0.8244710531565507,-0.4076669413892577,0.0,0.0
ENTRO-CORE (Quadratic),1.6000000000000003,0.7816432158896112,-0.4282783726693956,0.0,0.0
ENTRO-CORE (Quadratic),1.7000000000000004,0.736103376485246,-0.4553983940436517,0.0,0.0
ENTRO-CORE (Quadratic),1.8000000000000005,0.6885358798703203,-0.4756749661492581,0.0,0.0
ENTRO-CORE (Quadratic),1.9000000000000006,0.6384632963287473,-0.500725835415729,0.0,0.0
ENTRO-CORE (Quadratic),2.0000000000000004,0.587137461580854,-0.5132583474789327,0.0,0.0
ENTRO-CORE (Quadratic),2.1000000000000005,0.5341278787315855,-0.5300958284926843,0.0,0.0
ENTRO-CORE (Quadratic),2.2000000000000006,0.4804718054711517,-0.536560732604338,0.0,0.0
ENTRO-CORE (Quadratic),2.3000000000000007,0.4273310361227512,-0.531407693484005,0.0,0.0
ENTRO-CORE (Quadratic),2.400000000000001,0.37483432857745413,-0.5249670754529704,0.005572589690772123,3.1053755861699744e-05
ENTRO-CORE (Quadratic),2.500000000000001,0.3216203199444292,-0.5321400863302493,0.004766586456694921,2.2720346449147442e-05
ENTRO-CORE (Quadratic),2.600000000000001,0.2684205683234668,-0.531997516209624,0.0,0.0
ENTRO-CORE (Quadratic),2.700000000000001,0.21463808922756086,-0.5378247909590591,0.0031217519935158033,9.745335509019893e-06
ENTRO-CORE (Quadratic),2.800000000000001,0.16030022528449112,-0.5433786394306975,0.0,0.0
ENTRO-CORE (Quadratic),2.9000000000000012,0.10796856977849112,-0.52331655506,0.0,0.0
ENTRO-CORE (Quadratic),3.0000000000000013,0.05862786957679905,-0.4934070020169206,0.0006140016054631825,3.769979715113656e-07
ENTRO-CORE (Quadratic),3.1000000000000014,0.010414665614421753,-0.482132039623773,0.0,0.0
ENTRO-CORE (Quadratic),3.2000000000000015,-0.036386174265543705,-0.46800839879965456,0.0,0.0
ENTRO-CORE (Quadratic),3.3000000000000016,-0.08141211307631606,-0.4502593881077235,0.0,0.0
ENTRO-CORE (Quadratic),3.4000000000000017,-0.12543289571845972,-0.4402078264214367,0.0,0.0
ENTRO-CORE (Quadratic),3.5000000000000018,-0.1681845591545468,-0.42751663436087073,0.0,0.0
ENTRO-CORE (Quadratic),3.600000000000002,-0.20872333616775318,-0.4053877701320638,0.0,0.0
ENTRO-CORE (Quadratic),3.700000000000002,-0.2464083581768719,-0.3768502200911872,0.0,0.0
ENTRO-CORE (Quadratic),3.800000000000002,-0.28198564326704045,-0.35577285090168564,0.0,0.0
ENTRO-CORE (Quadratic),3.900000000000002,-0.31620621165100793,-0.342205683839675,0.0,0.0
ENTRO-CORE (Quadratic),4.000000000000002,-0.34703746095498644,-0.30831249303978503,0.0,0.0
ENTRO-CORE (Quadratic),4.100000000000001,-0.37323551120474757,-0.2619805024976115,0.0,0.0
ENTRO-CORE (Quadratic),4.200000000000001,-0.3967369100046626,-0.2350139879991503,0.0,0.0
ENTRO-CORE (Quadratic),4.300000000000001,-0.4177888571788223,-0.210519471741597,0.0,0.0
ENTRO-CORE (Quadratic),4.4,-0.4360906450278415,-0.18301787849019185,0.0,0.0
ENTRO-CORE (Quadratic),4.5,-0.45305283282899184,-0.16962187801150339,0.0,0.0
ENTRO-CORE (Quadratic),4.6,-0.4689459790634032,-0.1589314623441134,0.0,0.0
ENTRO-CORE (Quadratic),4.699999999999999,-0.4830716402284735,-0.14125661165070297,0.0,0.0
ENTRO-CORE (Quadratic),4.799999999999999,-0.4950501032757359,-0.11978463047262426,0.0,0.0
ENTRO-CORE (Quadratic),4.899999999999999,-0.5064879901087552,-0.11437886833019362,0.0,0.0
ENTRO-CORE (Quadratic),4.999999999999998,-0.5141167293042455,-0.07628739195490261,0.0,0.0
ENTRO-CORE (Quadratic),5.099999999999998,-0.5172565430707158,-0.03139813766470302,0.0,0.0
ENTRO-CORE (Quadratic),5.1999999999999975,-0.5188544892551438,-0.015979461844279716,3.0410593633428684e-05,9.248042051375332e-10
ENTRO-CORE (Quadratic),5.299999999999997,-0.5181534379560961,0.007010512990476003,0.022500410795281783,0.000506268485956433
ENTRO-CORE (Quadratic),5.399999999999997,-0.5087882385411123,0.09365199414983782,0.4804184511812463,0.23080188823538755
ENTRO-CORE (Quadratic),5.4999999999999964,-0.4911565876265202,0.17631650914592112,0.5989080504943252,0.35869085294691316
ENTRO-CORE (Quadratic),5.599999999999996,-0.464427460470804,0.267291271557162,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),5.699999999999996,-0.42989694100179726,0.3453051946900674,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),5.799999999999995,-0.3889993433559191,0.4089759764587815,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),5.899999999999995,-0.3417345930998363,0.4726475025608283,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),5.999999999999995,-0.2888447878955325,0.528898052043038,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),6.099999999999994,-0.22832923296013644,0.6051555493539604,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),6.199999999999994,-0.16258576116853185,0.6574347179160458,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),6.299999999999994,-0.09177750194903958,0.7080825921949226,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),6.399999999999993,-0.017690761733258217,0.7408674021578137,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),6.499999999999993,0.06089269735450761,0.7858345908776583,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),6.5999999999999925,0.14363075249525745,0.8273805514074982,0.5998719947201081,0.3598464100494814
ENTRO-CORE (Quadratic),6.699999999999992,0.22990919464786053,0.8627844215260307,0.6011742256445017,0.36141044957926627
ENTRO-CORE (Quadratic),6.799999999999992,0.31972198873525204,0.898127940873915,0.6025228626681685,0.3630338000378446
ENTRO-CORE (Quadratic),6.8999999999999915,0.4102395320656089,0.9051754333035689,0.6039165514899044,0.3647152011634584
ENTRO-CORE (Quadratic),6.999999999999991,0.5024891894743616,0.9224965740875272,0.6053105702392763,0.3664008864433978
ENTRO-CORE (Quadratic),7.099999999999991,0.5937323431115489,0.9124315363718722,0.6067202318066147,0.3681094396834723
ENTRO-CORE (Quadratic),7.19999999999999,0.6805666555659358,0.8683431245438682,0.20810349292950192,0.04330706376945925
ENTRO-CORE (Quadratic),7.29999999999999,0.7637945550887293,0.8322789952279356,0.20940968340080224,0.043852415502024227
ENTRO-CORE (Quadratic),7.39999999999999,0.8440426646147257,0.8024810952599635,0.21065222393456462,0.04437435944857796
ENTRO-CORE (Quadratic),7.499999999999989,0.9182844322403734,0.7424176762564768,0.21184153818825796,0.044876837301967155
ENTRO-CORE (Quadratic),7.599999999999989,0.9881904932180392,0.6990606097766577,0.21293417725429797,0.045340963842964786
ENTRO-CORE (Quadratic),7.699999999999989,1.051844889651346,0.6365439643330677,0.2139562673205787,0.04577728432575494
ENTRO-CORE (Quadratic),7.799999999999988,1.110343852037176,0.5849896238583014,0.21488126087788428,0.04617395627646936
ENTRO-CORE (Quadratic),7.899999999999988,1.164849937180328,0.545060851431521,0.21572655166279914,0.04653794509232235
ENTRO-CORE (Quadratic),7.999999999999988,1.215496107431298,0.5064617025096999,0.2165100197904974,0.04687658866968157
ENTRO-CORE (Quadratic),8.099999999999987,1.2626948820173298,0.47198774586031883,0.21723443754736754,0.04719080085652113
ENTRO-CORE (Quadratic),8.199999999999987,1.3035262494136008,0.40831367396270934,0.21790645195892488,0.04748322180532724
ENTRO-CORE (Quadratic),8.299999999999986,1.3393839910804795,0.3585774166687858,0.21848540059377503,0.04773587027262235
ENTRO-CORE (Quadratic),8.399999999999986,1.370219867135975,0.30835876055495565,0.21899198754471771,0.0479574906087858
ENTRO-CORE (Quadratic),8.499999999999986,1.3957990823423199,0.2557921520634465,0.21942625131712362,0.0481478797670855
ENTRO-CORE (Quadratic),8.599999999999985,1.4134301081323468,0.17631025790026872,0.2197855202349639,0.04830567490495372
ENTRO-CORE (Quadratic),8.699999999999985,1.4262734631526752,0.12843355020328412,0.2200326448792847,0.04841436481257341
ENTRO-CORE (Quadratic),8.799999999999985,1.4330842521666718,0.06810789013996549,0.22021240179595697,0.04849350190474399
ENTRO-CORE (Quadratic),8.899999999999984,1.4339842202370816,0.008999680704097124,0.220306909710633,0.048535134466249
ENTRO-CORE (Quadratic),8.999999999999984,1.4281014010613808,-0.05882819175700778,0.13520491454517802,0.01828036891716889
ENTRO-CORE (Quadratic),9.099999999999984,1.416024437018604,-0.12076964042776912,0.0,0.0
ENTRO-CORE (Quadratic),9.199999999999983,1.3985047093027154,-0.17519727715888542,0.0,0.0
ENTRO-CORE (Quadratic),9.299999999999983,1.3741812781799168,-0.24323431122798683,0.0,0.0
ENTRO-CORE (Quadratic),9.399999999999983,1.3439428766144204,-0.30238401565496453,0.0,0.0
ENTRO-CORE (Quadratic),9.499999999999982,1.3073928335070526,-0.36550043107367847,0.0,0.0
ENTRO-CORE (Quadratic),9.599999999999982,1.264679027793765,-0.42713805713287667,0.0,0.0
ENTRO-CORE (Quadratic),9.699999999999982,1.2188053220680979,-0.45873705725667135,0.0,0.0
ENTRO-CORE (Quadratic),9.799999999999981,1.168709253955274,-0.5009606811282388,0.0,0.0
ENTRO-CORE (Quadratic),9.89999999999998,1.114215060468011,-0.54494193487263,0.0,0.0
ENTRO-CORE (Quadratic),9.99999999999998,1.0561580400368864,-0.5805702043112462,0.0,0.0
ENTRO-CORE (Quadratic),10.09999999999998,0.9943999301022511,-0.6175810993463531,0.0,0.0
ENTRO-CORE (Quadratic),10.19999999999998,0.9307447895815306,-0.6365514052072051,0.0,0.0
ENTRO-CORE (Quadratic),10.29999999999998,0.8643607119180616,-0.6638407766346902,0.0,0.0
ENTRO-CORE (Quadratic),10.399999999999979,0.796022857561728,-0.6833785435633367,0.0,0.0
ENTRO-CORE (Quadratic),10.499999999999979,0.7264948845158236,-0.6952797304590445,0.0,0.0
ENTRO-CORE (Quadratic),10.599999999999978,0.6537955157954597,-0.7269936872036387,0.0,0.0
ENTRO-CORE (Quadratic),10.699999999999978,0.5785214029257466,-0.7527411286971305,0.0,0.0
ENTRO-CORE (Quadratic),10.799999999999978,0.5043579982971426,-0.7416340462860407,0.0,0.0
ENTRO-CORE (Quadratic),10.899999999999977,0.4314691061442444,-0.7288889215289815,0.006748675854941932,4.5544625795076223e-05
ENTRO-CORE (Quadratic),10.999999999999977,0.35963134447100226,-0.7183776167324213,0.005635969786352668,3.176415543268014e-05
ENTRO-CORE (Quadratic),11.099999999999977,0.2891781849477595,-0.7045315952324278,0.004532496494772109,2.0543524475121458e-05
ENTRO-CORE (Quadratic),11.199999999999976,0.2196366190012981,-0.6954156594646138,0.003443756349767263,1.1859457796562343e-05
ENTRO-CORE (Quadratic),11.299999999999976,0.15124953297281155,-0.6838708602848655,0.0023627939453162716,5.582795228023233e-06
ENTRO-CORE (Quadratic),11.399999999999975,0.0838886855668322,-0.6736084740597935,0.0012937030749933243,1.6736676462471828e-06
ENTRO-CORE (Quadratic),11.499999999999975,0.017739196789827313,-0.6614948877700488,0.00023480864861274986,5.5135101463345835e-08
ENTRO-CORE (Quadratic),11.599999999999975,-0.04582619927616956,-0.6356539606599687,0.0,0.0
ENTRO-CORE (Quadratic),11.699999999999974,-0.1066869758779883,-0.6086077660181873,0.0,0.0
ENTRO-CORE (Quadratic),11.799999999999974,-0.16496954147470966,-0.5828256559672137,0.0,0.0
ENTRO-CORE (Quadratic),11.899999999999974,-0.21973834939624476,-0.5476880792153511,0.0,0.0
ENTRO-CORE (Quadratic),11.999999999999973,-0.27213517673095916,-0.5239682733471441,0.0,0.0
ENTRO-CORE (Quadratic),12.099999999999973,-0.32084414252999155,-0.4870896579903237,0.0,0.0
ENTRO-CORE (Quadratic),12.199999999999973,-0.36622643978448266,-0.453822972544911,0.0,0.0
ENTRO-CORE (Quadratic),12.299999999999972,-0.40733137576324746,-0.41104935978764817,0.0,0.0
ENTRO-CORE (Quadratic),12.399999999999972,-0.44430265737246677,-0.36971281609219336,0.0,0.0
ENTRO-CORE (Quadratic),12.499999999999972,-0.47874011351617524,-0.34437456143708484,0.0,0.0
ENTRO-CORE (Quadratic),12.599999999999971,-0.5102799091347705,-0.31539795618595307,0.0,0.0
ENTRO-CORE (Quadratic),12.69999999999997,-0.5378895139409774,-0.2760960480620685,0.0,0.0
ENTRO-CORE (Quadratic),12.79999999999997,-0.5619363104064614,-0.24046796465484058,0.0,0.0
ENTRO-CORE (Quadratic),12.89999999999997,-0.5823877090338542,-0.2045139862739273,0.0,0.0
ENTRO-CORE (Quadratic),12.99999999999997,-0.5994104188435548,-0.17022709809700656,0.0,0.0
ENTRO-CORE (Quadratic),13.09999999999997,-0.6132517159460419,-0.13841297102487055,0.0,0.0
ENTRO-CORE (Quadratic),13.199999999999969,-0.6232024484400909,-0.09950732494049017,0.0,0.0
ENTRO-CORE (Quadratic),13.299999999999969,-0.628802258291929,-0.05599809851838199,0.0,0.0
ENTRO-CORE (Quadratic),13.399999999999968,-0.6304498362017404,-0.016475779098114096,0.0,0.0
ENTRO-CORE (Quadratic),13.499999999999968,-0.6283257778124423,0.021240583892981904,0.02035070341752035,0.0004141511295878744
ENTRO-CORE (Quadratic),13.599999999999968,-0.6162621882373175,0.12063589575124731,0.5904541968544764,0.3486361585830648
ENTRO-CORE (Quadratic),13.699999999999967,-0.5971542100640561,0.19107978173261372,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),13.799999999999967,-0.569035553381195,0.2811865668286107,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),13.899999999999967,-0.5330793207147273,0.35956232666467747,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),13.999999999999966,-0.4924272277813709,0.4065209293335642,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),14.099999999999966,-0.44400168348427593,0.4842554429709496,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),14.199999999999966,-0.3897807979148344,0.5422088556944155,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),14.299999999999965,-0.32914643424249473,0.6063436367233963,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),14.399999999999965,-0.26340471435814056,0.6574171988435418,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),14.499999999999964,-0.19133001695758095,0.7207469740055958,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),14.599999999999964,-0.11323385646467421,0.7809616049290673,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),14.699999999999964,-0.031879008213009416,0.8135484825166479,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),14.799999999999963,0.052286239872913615,0.8416524808592303,0.5989080536595555,0.35869085673827694
ENTRO-CORE (Quadratic),14.899999999999963,0.14017852763048536,0.8789228775757174,0.599736037038543,0.35968331412269655
ENTRO-CORE (Quadratic),14.999999999999963,0.2305820385549802,0.9040351092449482,0.6011200646827962,0.36134533216424913
ENTRO-CORE (Quadratic),15.099999999999962,0.32282580455698395,0.9224376600200372,0.6025333424332798,0.36304642874382004
ENTRO-CORE (Quadratic),15.199999999999962,0.41560911690368574,0.9278331234670176,0.6039645286677211,0.3647731518888225
ENTRO-CORE (Quadratic),15.299999999999962,0.5088534125894253,0.9324429568573951,0.6053929285113557,0.3665005978915555
ENTRO-CORE (Quadratic),15.399999999999961,0.6028052837552397,0.9395187116581439,0.6068170706697419,0.3682269572562065
ENTRO-CORE (Quadratic),15.499999999999961,0.696148877956064,0.9334359420082423,0.6082404369998563,0.3699564292017762
ENTRO-CORE (Quadratic),15.59999999999996,0.7862309981807485,0.9008212022468457,0.20964301731898377,0.04395019471060773
ENTRO-CORE (Quadratic),15.69999999999996,0.8726077352177791,0.8637673703703063,0.21098560754332019,0.04451492659042393
ENTRO-CORE (Quadratic),15.79999999999996,0.9547113098957657,0.8210357467798653,0.2122628111265072,0.04505550098732727
ENTRO-CORE (Quadratic),15.89999999999996,1.0326292656884801,0.7791795579271433,0.21346758737057858,0.0455684108578156
ENTRO-CORE (Quadratic),15.99999999999996,1.104974580112452,0.7234531442397176,0.21460260102276618,0.046054276365736564
ENTRO-CORE (Quadratic),16.09999999999996,1.1719600361272153,0.6698545601476326,0.21564915857250644,0.04650455959303003
ENTRO-CORE (Quadratic),16.19999999999996,1.2331516827755205,0.6119164664830506,0.21661192651198796,0.04692072670723487
ENTRO-CORE (Quadratic),16.29999999999996,1.289962235792608,0.568105530170874,0.21748616632499052,0.04730023254274144
ENTRO-CORE (Quadratic),16.399999999999963,1.3423773998070079,0.5241516401440005,0.2182933238202842,0.04765197522450746
ENTRO-CORE (Quadratic),16.499999999999964,1.3892665259437011,0.4688912613669317,0.21903419967286114,0.0479759806263308
ENTRO-CORE (Quadratic),16.599999999999966,1.428803196671029,0.39536670727327905,0.21969385139813408,0.048265388342145416
ENTRO-CORE (Quadratic),16.699999999999967,1.463843487992952,0.35040291321922945,0.2202477822275013,0.048509085576132836
ENTRO-CORE (Quadratic),16.79999999999997,1.4940931255051308,0.3024963751217873,0.22073697080237925,0.04872481027901043
